city_ID,city_CN,city_EN
286090,松山森林景区,Song Mountain Forest Scenic Spot
286091,北宫森林公园,Beigong Forest Park
286092,北京南宫旅游景区,Beijing Nangong Tourism Scenic Spot
286093,戒台寺,Jietai Temple
286094,龙潭公园,Longtan Park
286095,世界公园,World Park
286096,陶然亭公园,Taoran Pavillion Park
286097,中国人民抗日战争纪念馆,Chinese People's Anti-Japanese War Memorial Hall
286098,大观园,Grandeur Garden
286099,青龙湖公园,Qinglong Lake Park
286100,中国人民抗日战争纪念雕塑园,Chinese People's Anti-Japanese War Memorial Sculpture Garden
286101,八大处公园,Badachu Park
286102,北京石景山游乐园,Beijing Shijing Mountain Amusement Park
286103,圣莲山风景区,Shenglian Mountain Scenic Spot
286104,十渡自然风景区,Shidu Nature Scenic Spot
286105,石花洞风景区,Shihua Cave Scenic Spot
286106,云居寺,Yunju Temple
286107,周口店遗址,Zhoukoudian Site
286108,韩村河旅游景村,Hancun River Tourism Town
286109,京辉高尔夫俱乐部,Jinghui Golf Club
286110,上方山国家森林公园,Shangfang Mountain National Forest Park
286111,仙栖洞,Xianqi Cave
286112,潭柘寺,Tanzhe Temple
286113,黄芩仙谷,Huangqin Sacred Valley
286114,京西十八潭,Jingxi Eighteen Pools
286115,妙峰山风景名胜区,Miaofeng Mountain Scenic Spot
286116,颐和园,Summer Palace
286117,北京动物园,Beijing Zoo
286118,北京植物园,Beijing Botanical Garden
286119,凤凰岭自然风景区公园,Phoenix Hill Nature Scenic spot
286120,香山公园,Xiang Mountain Park
286121,玉渊潭公园,Yuyuan Pool Park
286122,圆明园遗址公园,The Old Summer Palace 
286123,中国科学院植物研究所北京植物园,Beijing Botanical Garden of Chinese Academy of Sciences
286124,中央电视塔,Central Television Tower
286125,紫竹院公园,Zhizhu Courtryard Park
286126,百望山森林公园,Baiwang Mountain Forest Park
286127,北京鹫峰国家森林公园,Beijing Jiu Mountain National Forest Park
286128,古文化街旅游区南门,Ancient Culture Street Tourism Spot South Gate
286129,天津市古文化街旅游区,Tianjin Ancient Culture Street Tourism Spot
286130,海河意式风情区工业园A区,Haihe Italian Customs Industrial Darden Zone A
286131,天塔湖景区,Tianta Lake Scenic Spot
286132,大悲禅院,Dabei Temple
286133,天津之眼摩天轮,Ferris Wheel of Tianjin‘s eye 
286134,天津水上公园,Tianjin Water Park
286135,海河历史建筑保护展览馆,Haihe History Building Protection Exhibition Hall
286136,华蕴博物馆,Huayun Museum
286137,利顺德大饭店,Lishunde Hotel
286138,梁启超纪念馆,Liang Qichao Memorial Hall
286139,天津意大利风情旅游区,Tianjin Italian Customs Tourism Spot
286140,盘山风景名胜区,Pan Mountain Scenery Spot
286141,天津热带植物观光园,Tianjin Tropical Botanic Touring Garden
286142,天津杨柳青博物馆,Tianjin Yangliuqing Museum
286143,天津滨海航母主题公园,Tianjin Binhai Aircraft Theme Park
286144,奇石园,Rare Stone Garden
286145,七里海景区,Qili Sea National Wetland Park
286146,义聚永酒文化博物馆,Yijuyong Wine Culture Museum
286147,黄崖关长城,Huangyaguan Great Wall
286148,蓟州区独乐寺,Ji town Dule Temple
286149,八仙山国家级自然保护区,Baxian Mountain National Natural Reserve
286150,东丽湖,Dongli Lake
286151,朗钜温泉谷,Langju Hot Spring Valley
286152,世博华明馆,Shibo Huaming Pavillion
286153,应大皮衣博物馆,Yingda Leather Clothing Museum
286154,峰山药王古寺,Feng Mountain Medicine King Ancient Temple
286155,希乐城少儿职业探索乐园,Xile City Children Occupation Explore Garden
286156,玉佛禅寺,Yufo Temple
286157,天津万源龙顺度假庄园,Tianjin Wanyuan Longshun Holiday Manor
286158,天津宝成博物苑景区,Tianjin Baocheng Museum Spot
286159,津南国家农业科技园区,Jinnan National Agriculture Technology Garden
286160,星耀五洲,Xingyao Wuzhou
286161,和平公园,Peace Park
286162,鲁迅公园,Luxun Park
286163,上海犹太难民纪念馆,Shanghai Jewish Refugees Memorial Hall
286164,古猗园,Guyi Garden
286165,嘉定州桥,Jiadingzhou Bridge
286166,东方假日田园,Oriental Holiday Countryside
286167,马陆葡萄主题公园,Malu Grape Theme Park
286168,安亭老街,Anting Ancient Street
286169,金山城市沙滩,Jinshan City Beach
286170,中国农民画村,China Peasant Painting Village
286171,方塔,Square Town
286172,佘山国家森林公园,Sheshan National Forest Park
286173,陈云故居暨青浦革命历史纪念馆,Chen Yun Former Residence  And Qingpu Revolutionary History Memorial Hall
286174,东方绿舟,Oriental Land
286175,上海大观园,Shanghai Grand View Garden
286176,上海太阳岛旅游度假区,Shanghai Sun Island Tourism Resort
286177,朱家角古镇旅游区,Zhujiajiao Ancient Town Tourism Devlopment
286178,广佑寺,Tianyou Temple
286179,大连老虎滩海洋公园,Dalian Laohu Beach Ocean Park
286180,金石滩国家旅游度假区,Jinshi Beach National Tourism Spot
286181,白玉山风景名胜区,Baiyu Mountain Scenery Spot
286182,大连棒棰岛宾馆景区,Dalian Bangchui Island Hotel Scenic Spot
286183,大连森林动物园,Dalian Forest Zoo
286184,大连现代博物馆,Dalian Modern Museum
286185,大连自然博物馆,Dalian Natural Museum
286186,东鸡冠山景区,East Jiguan Mountain Scenic Spot
286187,关向应纪念馆,Guanxiangying Memorial Hall
286188,旅顺日俄监狱旧址博物馆,Lushun Russo-Japanese Prison Site
286189,圣亚海洋世界,Shengya Ocean World
286190,世界和平公园,World Peace Park
286191,北大壶滑雪场,Beidahu Ski Resort
286192,松花湖国家风景名胜区,Songhua Lake National Scenic Spot
286193,拉法山国家森林公园,Lafa Mountain National Forest Park
286194,北极村旅游风景区,North Pole Village Tourism Scenic Spot
286195,清明上河园,Millennium City Park 
286196,包公祠,Baogong Temple
286197,大相国寺,Daxiangguo Temple
286198,开封府,Great with Temple
286199,龙亭景区,Dragon Pavillion Scenic Spot
286200,铁塔公园,Iron Tower Park 
286201,中国翰园,China Han Garden
286202,焦裕禄纪念园,Jiaoyulu Memorial Hall
286203,白云山,Baiyun Mountain 
286204,白云山旅游区,Baiyun Mountain Tourism Spot
286205,龙门石窟景区,Longmen Grottoes
286206,龙潭大峡谷,Longtan Grand Canyon Scenic Spot
286207,鸡冠洞,Jiguan Cave
286208,老君山,Laojun Mountain
286209,木札岭,Muzhaling Scenic Hill
286210,天池山,Tianchi Mountain
286211,关林景区,Guanlin Scenic Spot
286212,洛阳白马寺,Luoyang White Horse Temple
286213,神灵寨,Shenling Camp
286214,抱犊寨景区,Baodu Camp Village Tourism Spot
286215,尧山,Yao Mountain
286216,中原大佛,Zhongyuan Great Buddha
286217,画眉谷,Huamei valley
286218,昭平湖,Zhaoping Lake
286219,三苏园,Sansu Garden
286220,神农坛,Shennong Garden
286221,云台山,Yuntai Mountain
286222,敕建嘉应观,Laijian Jiaying Temple
286223,圆融寺,Yuanrong Temple
286224,函谷关,Hanguguan
286225,孟州市韩愈陵园,Mengzhou Hanyu Cemetery
286226,云梦山风景区,Yunmeng Mountain Scenic Spot
286227,大伾山风景名胜区,Dapi Mountain Scenic Spot
286228,京华园,Jinghua Garden
286229,关山国家地质公园八里沟园区,Bali Ditch Garden of Guanshan National Geopark Park
286230,河南·关山国家地质公园,Henan Guanshan National Geopark Park
286231,万仙山景区,Wanxian Mountain Scenic Spot
286232,比干庙,Bigan Temple
286233,潞王陵,Luwang Tomb
286234,百泉风景区,Baiquan Scenic Spot
286235,回龙景区,Huilong Scenic Spot
286236,殷墟王陵遗址,Yinxu Royal Tomb Historic Site
286237,羑里城,Jiangli City
286238,岳飞庙,Yuefei Temple
286239,马氏庄园,Ma's Manor
286240,林州红旗渠游览区,Linzhou Red Flag Canal  Tourism Spot
286241,太行大峡谷风景区,Taihang Grand Canyon Scenic Spot
286242,天平山风景区,Taiping Mountain Scenic Spot
286243,颛顼帝喾陵,Zhuanxu and Diku Cemetery
286244,戚城文物景区,Qicheng Heritage Spot
286245,中原绿色庄园景区,Zhongyuan Green Manor Scenic Spot
286246,濮阳毛楼生态旅游区,Puyang Maolou Ecological Tourism Spot
286247,濮阳世锦园,Puyang Shijin Garden
286248,天鹅湖景区,Swan Lake Scenic Spot
286249,豫西大峡谷,Yuxi Grand Canyon
286250,三门峡函谷关古文化旅游区,Sanmen Valley Hanguguan Ancient Culture Tourism Spot
286251,甘山国家森林公园南门,Gan Mountain National Forest Park South Gate
286252,三门峡甘山森林公园,Sanmen Valley Ganshan Forest Park
286253,三门峡大坝风景区,Sanmen Valley Dam Scenic Spot
286254,黄鹤楼,Yellow Crane Tower
286255,东湖风景区,East Lake Scenic Spot
286256,归元禅寺,Guiyuan Temple
286257,湖北省博物馆,Hubei Musemu
286258,李先念故居纪念园,Li Xiannian Former Residence Memorial Garden
286259,磨山景区,Mo Mountain Scenic Spot
286260,木兰天池,Mulan Great Lake
286261,清凉寨风景区,Qingliang Camp Scenic Spot
286262,武汉科技馆,Wuhan Science and Technology Museum
286263,辛亥革命武昌起义纪念馆,Memorial Hall of Wuchang Uprising in 1911 Revolution
286264,中国地质大学逸夫博物馆,Shaw Museum of China University of Geosciences
286265,中科院武汉植物园,Wuhan Botanical Garden of Chinese Academy of Sciences
286266,黄石国家矿山公园,Huangshi National Mine Park
286267,雷山风景名胜区,Lei Mountain Scenic Spot
286268,东方山风景区,East Mountain Mountain Scenic Spot
286269,雷山风景名胜区东门,Lei Mountain Scenic Spot East Gate
286270,湘鄂赣边区鄂东南革命烈士陵园,Southeast Hubei Revolutionary Martyrs Cemetery
286271,龙佑赤壁温泉度假区,Longyou Red Cliff Hot Spring Holiday Resort
286272,陆水湖风景区,Lushui Lake Scenic Spot
286273,三国赤壁,Red Cliff Ancient Battlefield
286274,九宫山风景名胜区,Jiugong Mountain Scenic Spot
286275,隐水洞地质公园,Yinshui Cave Geological Park
286276,中华水浒城,Chinese city of three Kingdoms 
286277,咸宁市131(澄水洞旅游区,Xianning 131 Chengshui Cave Tourism Spot
286278,岳阳楼,Yueyang Hall
286279,任弼时故里,Renbishi Hometown
286280,大云山国家森林公园,Dayun Mountain National Forest Park
286281,五尖山森林公园,Wujian Mountain Forest Park
286282,平江起义纪念馆,Pingjiang Uprising Memorial Museum
286283,凤凰古城景区,Phoenix Ancient City Scenic Spot
286284,乾州古城北城门,Qianzhou Ancient Ciry North Gate
286285,奇梁洞,Jiliang Cave
286286,南方长城,Southern Great Wall
286287,花垣边城旅游景区,Huayuan Biancheng Toutism Scenic Spot
286288,怀化中国人民抗日战争胜利受降纪念馆,
286289,向警予同志纪念馆,Comrade Xiang Jingyu Memorial Hall
286290,滕代远纪念馆,Teng Daiyuan Memorial Hall
286291,龙底漂流,Longdi Drift Spot
286292,南都侗族文化村,Nandu Dongzu Culture Town
286293,高椅古村,Gaoyi Ancient Town
286294,西山国家重点风景名胜区,Xishan National Key Scenic Spots
286295,龙潭国家森林公园,Longtan National Forest park
286296,鹿峰山风景区,Lufeng Mountain Scenic Spot
286297,谢鲁山庄,Xielu Mountain Villa
286298,勾漏洞天,Goulou Cave
286299,天马山生态旅游景区,Tianma Mountain Ecological Tourism Scenic Spot
286300,龙珠湖风景区,Longzhu Lake Scenic Spot
286301,南澳海岛国家森林公园,Nan'ao Island National Forest Park
286302,汕头南澳岛旅游区,Shantou Nan'ao Island Ecological Tourism Spot
286303,方特欢乐世界·蓝水星,Fangte Happy World Blue Mercury
286304,礐石风景名胜区,Queshi Scenic Spot
286305,中信高尔夫海滨度假村,Zhongxin Golf Seaside Resort
286306,丹霞山风景名胜区,Danxia mountain World Geopark Park
286307,广东大峡谷,Guangdong Great Canyon
286308,曹溪温泉-假日度假村,Caoxi Hot Spring Holiday Resort
286309,古佛洞天,Ancient Buddha Cave
286310,龙湖度假山庄,Long Lake Holiday Villa
286311,云门峡漂流,Yunmen Canyon Drift Spot
286312,玄武山,Basaltic Mountian
286313,连州地下河,Lianzhou Underground River
286314,宝晶宫,Baijing Palace
286315,观音山风景区,Guanyin Mountain Scenic Spot
286316,聚龙湾天然温泉度假村,Julong Bay Natural Hot Spring Holiday Resort
286317,故乡里,Hometown Park
286318,黄腾峡,Huangteng Canyon
286319,飞来峡水利枢纽风景区,Feilai Canyon Water Conservancy Pivotal Scenic Spot
286320,清新温矿泉旅游渡假区,Qingxin Mining Hot Spring Tourism Holiday Resort
286321,玄真古洞生态旅游度假区,Xuanzhen Ancient Cave Ecotourism Holiday Resort
286322,东莞市科学技术博物馆,Dongguan Science & Technology Museum
286323,观音山森林公园,Guanyin Mountain Forest Park
286324,鸦片战争博物馆,The Opium War Museum
286325,梦幻百花洲,Dreamland of Flowers
286326,京明温泉度假村,Jingming Hot spring Holiday Resort
286327,灵山大佛,Lingshan Grand Buddha
286328,灵山胜境,Lingshan Sacred Scenic Spot
286329,三国城,Three Kingdoms City
286330,水浒城,Shuihu City
286331,太湖鼋头渚风景区,Taihu Turtle-head Peninsula Scenic Spot
286332,龙背山森林公园,Longbeishan Forest Park
286333,陶祖圣境风景区,Taozu Sacred Scenic Spot
286334,宜兴市团氿风景区,Yixing Tuanjiu Scenic Spot
286335,宜兴竹海风景区,Yixing Bamboo sea Scenic Spot
286336,江苏江阴学政文化旅游区,Jiangsu Jiangyin Xuezheng Cultural Tourism Spot
286337,江阴滨江要塞旅游区,Jiangyin Binjiang Fort Tourism Spot
286338,崇安阁,Chong'an Pavilion
286339,瘦西湖风景区,Slender West Lake  Scenic Spot
286340,东关历史文化旅游区,Guandong History Culture Tourism Spot
286341,个园,Ge Garden
286342,何园,He Garden
286343,扬州博物馆,Yangzhou Museum
286344,扬州大明寺,Yangzhou Daming Temple
286345,扬州东关街,Yangzhou Dong Guan Street
286346,扬州京华城,Yangzhou Jinghua City
286347,扬州中国雕版印刷博物馆,Yangzhou China Block Printing Museum
286348,仪征博物馆,Yizheng Museum
286349,纵棹园,Zongzhao Garden
286350,汉陵苑,Hanling Garden
286351,丽水神龙谷,Lishui shenlong Valley
286352,南尖岩风景区,Nanjian Rock Scenic Spot
286353,遂昌金矿国家矿山公园,Suichang Gold Mine National Mine Park
286354,东西岩,East-west Rock
286355,仙都国家级风景名胜区,Xiandu National Scenic Spot
286356,大漈,Daji
286357,畲乡之窗,Window of Shexiang
286358,云和湖景区,Yunhe Lake Scenic Spot
286359,石门洞风景区,Shimen Cave Scenic Spot
286360,飞石岭风景区,Feishi Ling Scenic Spot
286361,箬寮原始林,Ruoliao Primeval Forest
286362,青田县石门洞森林公园,Qingtian Shimen Cave Forest Park
286363,八一南昌起义纪念塔,The August 1st Nanchang Uprising Memorial Tower
286364,南昌八一起义纪念馆,Nanchang  August 1st Uprising Memorial Tower
286365,狮子峰,Shizi Mountain
286366,滕王阁,Teng Prince Pavillion
286367,天香园,Tianxiang Garden
286368,八大山人梅湖景区,Bada Mountain Renmei Lake Scenic Spot
286369,凤凰沟风景区,Phoenix gullies Scenic Spot
286370,得雨生态园,Deyu Geological Garden
286371,景德镇古窑民俗博览区,Jingde Town Ancient Kiln Folk-Custom Expo Spot
286372,中国瓷园,China Ceramics Garden
286373,浮梁古县衙,Fuliang Ancient Government Office
286374,瑶里古镇风景区,Yaoli Ancient Town Scenic Spot
286375,洪岩仙境,Hongyan Sacred Scenic Spot
286376,景德镇陶瓷馆,Jingde Town China Pavillion
286377,趵突泉公园,Baotu Spring Park
286378,大明湖公园,Daming Lake Park
286379,红叶谷,Red Leaves Valley
286380,济南国际园博园,Jinan International Expo
286381,济南灵岩寺旅游区,Jinan Lingyan Temple Tourism Spot
286382,济南野生动物世界,Jinan Wildlife animal World
286383,九顶塔中华民俗欢乐园,JIuding Town Chinese Folk Customs Park
286384,千佛山风景名胜区,Qianfo Mountain Scenic Spot
286385,五龙潭公园,Wulong Pool Park
286386,百脉泉公园,Baimai Spring Park
286387,济南百里黄河风景区东区,Jinan Baili Yellow River Scenic Spot East Spot
286388,水帘峡风景区,Shuilian Canyon Scenic Spot
286389,北九水,Beijiushui
286390,崂山风景区,Lao Mountain Scenic Spot
286391,仰口游览区,Yangkou Tourism Spot
286392,宝龙乐园金银岛海盗王国,Baolong Park Jinyin Island Pirate Kingdom
286393,海滨风景区,Seaside Scenic Spot
286394,华东酒庄,East China Winery
286395,金沙滩景区,Golden Beach Scenic Spot
286396,琅琊台,Langyatai Scenic Spot
286397,青岛国际工艺品城,Qingdao International Arts & Crafts City
286398,青岛海昌极地海洋世界,Qingdao Haichang Polar Ocean World
286399,青岛海底世界,Qingdao Underwater World
286400,刘公岛风景名胜区,Liugong Island Palces of Interest
286401,成山头国家重点风景名胜区,Chengshantou National Key Scenery Spot
286402,赤山风景名胜区,Chi Mountain Places of interest
286403,摩天岭生态旅游风景区,Motian Hill Ecological Tourism Scenic Spot
286404,大乳山滨海旅游度假区,Daru Mountain Seaside Tourism Resort
286405,多福山·养生文化城,Duofu Mountain Health Culrure City
286406,银滩滨海旅游度假区,Yin Beach Seaside Tourism Resort
286407,仙姑顶风景区,Xianguding Scenic Spot
286408,幸福门,Happiness Gate
286409,天沐温泉,Tianmu Hot Spring
286410,威海汤泊温泉度假村,Weihai Tangbo Hotspring Holiday Resort
286411,荣成博物馆,Rongcheng Museum
286412,黄河故道地质森林公园,Yellow River Old Course  geology Forest Park
286413,天沐江北水城温泉度假村,Tianmu North River Water City Hot Spring Holiday Resort
286414,东昌湖风景区,Dongchang Lake Scenic Spot
286415,阳谷景阳冈旅游区,Yanggu Jingyang Hill Tourism Spot
286416,冠州梨园,Guanzhou Pear Garden
286417,姜堤乐园,Jiangti Paradise
286418,聊城植物园,Liaocheng Botanical Garden
286419,铜陵天井湖景区,Tongling Tianjing Lake Scenic Spot
286420,铜陵永泉农庄,Tongling Yongquan Farm
286421,天柱山旅游区,Tianzhu Mountain Tourism Spot
286422,花亭湖风景区,Huating Lake Scenic Spot
286423,明堂山风景名胜区,Mingtang Mountain Scenery Spot
286424,红军中央独立第二师司令部旧址,The Red Army Central Independent No.2 Division Headquarters Site
286425,司空山风景区,Sikong Mountain Scenic Spot
286426,桐城县文庙,Tongcheng Wen Temple
286427,天龙关,Tianlongguan
286428,天柱山大峡谷北门入口,Tianzhu Mountain Grand Canyon North Entrance
286429,皖光苑,Wanguang Garden
286430,白崖寨,Baiya Camp
286431,小孤山风景区,Xiaogu Mountain Scenic Spot
286432,船政文化景区,Chuanzheng Culture Theme Park
286433,第一山景区,The first Mountain Scenic Spot
286434,福州国家森林公园,Fuzhou National Forest Park
286435,福州国家森林公园南门,Fuzhou National Forest Park South Gate
286436,福州三坊七巷,Fuzhou Three Lanes and Seven Alleys
286437,鼓山,Gu Mountain
286438,于山风景区,Yu Mountain Scenic Spot
286439,青云山景区,Qingyun Mountain Scenic Spot
286440,石竹山风景旅游区,Shizhu Mountain Tourism Spot
286441,乐峰赤壁景区,Le Mountain red Cliff Scenic Spot
286442,长乐旅游馆,Changle Tourism Hall
286443,福建省冰心文学馆,Fujian Bingxin Literature Museum
286444,白水洋风景区,Baishui Ocean Scenic Spot
286445,鸳鸯溪,Yuanyang Stream
286446,太姥山,Taimu Mountain
286447,中国赵州桥,China Zhaozhou Bridge
286448,白鹿温泉,White Deer Hot Spring
286449,东方巨龟苑,Oriental Turtle Park
286450,黑山大峡谷景区,Heishan Grand Canyon Scenic Spot
286451,淴淴水生态风景区,Wuwushui Ecological Scenic Spot
286452,藤龙山,Tenglong Mountain
286453,天桂山,Tiangui Mountain
286454,前南峪生态旅游区,Qiannanyu Ecological Tourism Spot
286455,邢台峡谷群地质公园大峡谷景区,Xingtai Gorges Geopark Park Grand Canyon Spot
286456,崆山白云洞,Kongshan White Cloud Cave
286457,邢台丰乐园,Xingtai Fengle Garden
286458,秦王湖旅游区,Qinwang Lake Tourism Spot
286459,蟒河景区,Mang Rive Scenic Spot
286460,珏山景区,Jue Mountain Scenic Spot
286461,青莲寺,Qinglian Temple
286462,陵川王莽岭景区,Lingchuan Wangmang Tomb Scenic Spot
286463,通辽大青沟国家级自然保护区,Tongliao Daqing Ditch National Reserve Spot
286464,格根塔拉草原旅游中心,Gegentala Grassland Tourism Spot
286465,岱海旅游中心,Daihai Tourism Spot
286466,法门寺旅游区,Famen Templev Tourism Spot
286467,法门寺文化景区,Famen Temple Cultural Scenic Spot
286468,周公庙,Zhougong Temple
286469,太白山国家森林公园,Taibai Mountain National Forest Park
286470,大唐秦王陵,Tang Qin Mausoleum 
286471,钓鱼台风景名胜区,Diaoyu Island Palces of Interest
286472,嘉陵江源头景区,Jialing River Source Scenic Spot
286473,龙门洞森林公园,Longmen Cave Forest Park
286474,红石峡生态公园,Red Stone Valley Geological Park
286475,镇北台,Zhenbeitai
286476,二郎山,Erlang Mountain
286477,法泉寺,Faquan Temple
286478,麦积山风景区,Maiji Mountain Scenic Spot
286479,伏羲庙,Fuxi temple
286480,南郭寺,Nanguo Temple
286481,玉泉观,Yuquan Temple
286482,水帘洞,Shuilian Cave
286483,大像山,Daxiang Mountain
286484,松鸣岩风景名胜区,Songming Cliff Scenic Spot
286485,塔尔寺,Ta'er Monastery
286486,藏文化馆,Zang Cultural Pavillion
286487,马步芳公馆,Ma Bufang Residence
286488,青藏高原野生动物园,Tibetan Plateau Wildlife Zoo
286489,青海省博物馆,Qinghai Museum
286490,中国藏医药文化博物馆,Tibetan Medicine Museum of China
286491,老爷山,Laoye Mountain
286492,彩虹部落,Rainbow Village
286493,互助土族故土园旅游区,Cooperation Tuzu Homeland Park Tourism Spot
286494,昆仑文化旅游景区,Kunlun Culeure Tourism Spot
286495,赞普林卡,Zanpu Linka
286496,库木塔格沙漠,Kumtag Desert Scenic Spot
286497,葡萄沟游乐园,Grape ditch Amusement Park
286498,吐峪沟景区,Tuyu ditch Scenic Spot
286499,火焰山景区,Huoyan Mountain Scenic Spot
286500,坎儿井乐园,Kanerjing Paradise
286501,沙漠植物风情园,Desert Plants Garden
286502,新疆大漠土艺馆,Xinjiang Desert Soil Art Museum
286503,杜氏旅游村,Du's Tourism Town
286504,江布拉克景区,Jiang BuLake Scenic Spot
286505,一万泉风景区,Yiwan Spring Scenic Spot
286506,驼铃梦坡沙漠生态景区,Tuolingmengpo Desert Ecological Scenic Spot
286507,黑马生态科技园,Heima Ecological Technology Park
286508,呼图壁县世纪园西门,Hutubi Century Garden West gate
286509,世纪园,Century Garden
286510,格萨拉生态旅游区,Desala Ecology Tourism Spot
286511,龙潭溶洞,Longtan Karst Cave
286512,金沙滩国际长江漂流基地,Golden Beach International Yangtze River Rafting Base
286513,朱德故里琳琅山景区,Zhu De's Hometown Linlang Mountain Scenic Spot 
286514,阆中古城,Langzhong Ancient City
286515,天宫院,Tiangong Hall
286516,凌云山景区,Lingyun Mountain Scenic Spot
286517,南充西山风景区南门,Nanchong West mountain scenic Spot South Gate
286518,西山风景区,West Mountain Scenic Spot
286519,升钟湖风景区,Shengzhong Lake Scenic Spot
286520,阆中古城景区锦屏山,Langzhong Ancient City Scenic Spot Jinping Mountain
286521,罗瑞卿故居,Luo Ruiqing Hometown
286522,张澜纪念馆,Zhanglan Memorial Hall
286523,泸定海螺沟冰川森林公园,Luding Conch Ditch Clacier Forest Park
286524,康定情歌风景区,Kangding Love Song Scenic Spot
286525,木格措,Mugecuo
286526,稻城亚丁,Daocheng Yading
286527,南甸宣抚司署,Nandian Xuanfu Government Office
286528,瑞丽独树成林,Ruili One Tree Forest
286529,下舞阳河景区,Xiawuyang River Scenic Spot
286530,西江千户苗寨景区,West River Qianhu Miao Camp Tourism Spot
286531,牧情谷旅游风景区,Muqing Valley Tourism Scenic Spot
286532,伊通满族博物馆,Yitong  Manzu Museum
286533,叶赫那拉城,Yehe Nara Ancient City
286534,伊通县南山保雍寺,Yitong Nanshan Baoyong Temple
286535,本溪水洞,Benxi Water Cave
286536,关门山国家森林公园,Guanmen Mountain National Forest park
286537,大雅河漂流,Daya River Rafting Spot
286538,五女山山城风景区,Wunv Mountain Mountain City Scenic Spot
286539,望天洞,Wangtian Cave
286540,红河峡谷漂流,Honghe Valley Rafting Spot
286541,和睦国家森林公园,Hemu National Forest Park
286542,赫图阿拉城,Hetu ala City
286543,猴石国家森林公园,houshi National Forest Park
286544,抚顺战犯管理所旧址,Fushun War Criminals Management Center site
286545,萨尔浒风景名胜区,Saerhu Palces of Interest
286546,元帅林,Yuanshuai Forest
286547,鞍山玉佛苑,Anshan Yufo Temple
286548,千山风景名胜区,Qianshan Places of Interest
286549,玉佛山风景区,Yufo Mountain Scenic Spot
286550,玉佛苑,Yufo Temple
286551,汤岗子温泉旅游度假区,Tanggangzi Hot Spring Tourism Resort
286552,响沙湾,Xiangsha bay
286553,成吉思汗陵旅游区,Genghis Khan's Mausoleum Toursit Spot
286554,蒙牛工业旅游景区,Mengniu Industry Tourism Spot
286555,昭君博物院,Zhaojun Museum
286556,北方兵器城,North Weapon City
286557,南海湿地景区,Nanhai Wetland Scenic Spot
286558,五当召,Wudang Lamasery
286559,梅力更自然生态风景区,Meiligeng Natural Geological Scenic Spot
286560,石门风景区,Shimen Scenic Spot
286561,新世纪青年生态园,New Century youth Geological Park
286562,美岱召,Maitreya Lamasery 
286563,呼和浩特乌素图国家森林公园,Hohhot Wusutu National Forest Park
286564,乌兰夫同志纪念馆,Wulanfu Mermorial Hall
286565,哈素海,Hasu Sea  
286566,八路军太行纪念馆,Eight Route Army Taihang Mermorial Hall
286567,太行龙洞,Taihang Dragon Cave
286568,天脊山,Tianji Mountain 
286569,绿野漂流,Lvye Rafting Spot
286570,太行水乡第一漂,Taihang water town Rafting spot
286571,太行山大峡谷国家森林公园王莽峡风景区阁老陵,Taihangshan Grand Canyon National Forest Park Wangmang Canyon Spot
286572,藏山旅游风景区,Zang Mountain Tourism Scenic Spot
286573,小河古村评梅景区,Xiaohe Ancient Village Pingmei Scenic Spot
286574,廊坊市文化公园南门,Langfang Cultural Park South Gate
286575,自然公园,Nature Park
286576,第一城,City One
286577,茗汤温泉度假村,Mingtang Hot Spring Resort
286578,国际会展中心,International Expo Center
286579,沽水福源,Gushui Fuyuan
286580,塞外庄园,Saiwai Manor
286581,中都原始草原度假村,Zhongdu Original Grassland Holiday Resort
286582,大境门景区,Dajingmen Scenic Spot
286583,万龙滑雪场,Wanlong Ski Resort
286584,黄龙山庄旅游风景区,Huanglong Mountain resort Scenic Spot
286585,天鹅湖度假村,Swan Lake Holiday Resort
286586,安固里草原度假村,Anguli Grassland Holiday Resort
286587,张家口鸡鸣山风景区,Zhangjiakou Jiming Mountain Scenic Spot
286588,安家沟生态区,Anjia Ditch Ecology Spot
286589,翠云山森林度假景区,Cuiyun Mountain Forest Resort
286590,晋察冀边区革命纪念馆,Jinchaji Border Area Revolutionary Memorial Hall
286591,天生桥国家地质公园,Tianshengqiao National Geological Park
286592,天生桥瀑布群自然风景区,Tianshengqiao Waterfall Natural Scenic Spot
286593,保定直隶总督署博物馆,Baoding Province Governor office Museum
286594,满城汉墓,Mancheng Han DynastyTombs
286595,狼牙山景区,Langya Mountain Scenic Attraction
286596,清西陵,Qingxi Mausoleum
286597,涞源白石山国家地质公园,Laiyuan Baishi Mounatin National Geopark
286598,野三坡白草畔景区,Yesanpo Baicao Beach Scenic Spot
286599,野三坡百里峡景区,Yesanpo Baili Valley Scenic Spot
286600,丛台公园,Congtai PArk
286601,赵苑公园,Zhaoyuan Park
286602,响堂山风景区,Xiangtang Mountain Scenic Spot
286603,娲皇宫景区,Nuwa Palace Scenic Spot
286604,一二九师司令部旧址,129th Division Headquarters Former Site
286605,扁鹊庙,Bianque Temple
286606,朝阳沟风景区,Chaoyang Ditch Scenic Spot
286607,东山文化公园,East Mountain Culture Park
286608,京娘湖景区,Jingniang Lake Scenic Spot
286609,元宝山风景区,Yuanbao Mountain Scenic Spot
286610,中国磁州窑博物馆,China Cizhou Kiln Museum
286611,长寿村旅游风景区,Longevity Village Tourism Scenic Spot
286612,北戴河集发观光园,Beidaihe Jifa tourism Garden
